tas,"	Year", Month, Country, ISO3, ISO2
26.3021,1947,7,MAR,,
26.5075,1947,8,MAR,,
23.5148,1947,9,MAR,,
17.7379,1947,10,MAR,,
15.96,1947,11,MAR,,
10.1296,1947,12,MAR,,
8.84785,1948,1,MAR,,
11.8916,1948,2,MAR,,
13.9306,1948,3,MAR,,
15.4265,1948,4,MAR,,
18.8766,1948,5,MAR,,
24.2273,1948,6,MAR,,
26.6637,1948,7,MAR,,
26.8472,1948,8,MAR,,
23.2302,1948,9,MAR,,
18.0975,1948,10,MAR,,
15.1058,1948,11,MAR,,
11.7639,1948,12,MAR,,
9.59181,1949,1,MAR,,
11.4149,1949,2,MAR,,
12.3468,1949,3,MAR,,
17.4339,1949,4,MAR,,
18.6178,1949,5,MAR,,
23.1117,1949,6,MAR,,
27.1698,1949,7,MAR,,
28.1577,1949,8,MAR,,
22.2301,1949,9,MAR,,
19.7131,1949,10,MAR,,
14.7233,1949,11,MAR,,
11.4619,1949,12,MAR,,
9.30068,1950,1,MAR,,
11.5614,1950,2,MAR,,
13.9246,1950,3,MAR,,
16.0634,1950,4,MAR,,
18.6877,1950,5,MAR,,
23.3809,1950,6,MAR,,
27.3158,1950,7,MAR,,
25.9525,1950,8,MAR,,
22.8395,1950,9,MAR,,
17.7157,1950,10,MAR,,
15.391,1950,11,MAR,,
10.5408,1950,12,MAR,,
8.81912,1951,1,MAR,,
10.2498,1951,2,MAR,,
14.493,1951,3,MAR,,
16.0139,1951,4,MAR,,
17.3391,1951,5,MAR,,
23.6978,1951,6,MAR,,
25.9165,1951,7,MAR,,
26.2598,1951,8,MAR,,
23.0356,1951,9,MAR,,
16.1729,1951,10,MAR,,
14.2102,1951,11,MAR,,
10.6261,1951,12,MAR,,
7.81539,1952,1,MAR,,
10.4405,1952,2,MAR,,
15.1038,1952,3,MAR,,
14.506,1952,4,MAR,,
19.0192,1952,5,MAR,,
24.522,1952,6,MAR,,
26.2437,1952,7,MAR,,
26.3555,1952,8,MAR,,
21.961,1952,9,MAR,,
19.5032,1952,10,MAR,,
15.0902,1952,11,MAR,,
10.6972,1952,12,MAR,,
9.12585,1953,1,MAR,,
9.45915,1953,2,MAR,,
12.0809,1953,3,MAR,,
16.4085,1953,4,MAR,,
20.7129,1953,5,MAR,,
21.9936,1953,6,MAR,,
26.6034,1953,7,MAR,,
27.1306,1953,8,MAR,,
22.1597,1953,9,MAR,,
17.5924,1953,10,MAR,,
14.6404,1953,11,MAR,,
11.3517,1953,12,MAR,,
8.31319,1954,1,MAR,,
9.08252,1954,2,MAR,,
12.4085,1954,3,MAR,,
13.1396,1954,4,MAR,,
19.8151,1954,5,MAR,,
22.6192,1954,6,MAR,,
26.1895,1954,7,MAR,,
25.9758,1954,8,MAR,,
22.8967,1954,9,MAR,,
19.2265,1954,10,MAR,,
14.9586,1954,11,MAR,,
10.2368,1954,12,MAR,,
11.5645,1955,1,MAR,,
12.0146,1955,2,MAR,,
12.1698,1955,3,MAR,,
16.2593,1955,4,MAR,,
21.1912,1955,5,MAR,,
23.5821,1955,6,MAR,,
26.2066,1955,7,MAR,,
26.2967,1955,8,MAR,,
23.4247,1955,9,MAR,,
18.319,1955,10,MAR,,
15.6887,1955,11,MAR,,
11.6034,1955,12,MAR,,
9.45248,1956,1,MAR,,
8.60112,1956,2,MAR,,
11.4343,1956,3,MAR,,
13.9101,1956,4,MAR,,
18.7595,1956,5,MAR,,
22.3474,1956,6,MAR,,
25.4637,1956,7,MAR,,
25.2786,1956,8,MAR,,
21.8456,1956,9,MAR,,
18.9356,1956,10,MAR,,
12.0179,1956,11,MAR,,
8.55913,1956,12,MAR,,
7.73866,1957,1,MAR,,
11.6671,1957,2,MAR,,
14.21,1957,3,MAR,,
14.0679,1957,4,MAR,,
18.2405,1957,5,MAR,,
22.0248,1957,6,MAR,,
26.4091,1957,7,MAR,,
26.2384,1957,8,MAR,,
23.4718,1957,9,MAR,,
16.8725,1957,10,MAR,,
12.7522,1957,11,MAR,,
8.66045,1957,12,MAR,,
9.39365,1958,1,MAR,,
12.5805,1958,2,MAR,,
13.7195,1958,3,MAR,,
15.0351,1958,4,MAR,,
20.258,1958,5,MAR,,
22.2822,1958,6,MAR,,
25.5039,1958,7,MAR,,
26.0264,1958,8,MAR,,
23.3663,1958,9,MAR,,
18.5798,1958,10,MAR,,
12.8316,1958,11,MAR,,
11.4092,1958,12,MAR,,
10.816,1959,1,MAR,,
9.67334,1959,2,MAR,,
13.7455,1959,3,MAR,,
16.209,1959,4,MAR,,
18.004,1959,5,MAR,,
22.604,1959,6,MAR,,
26.3039,1959,7,MAR,,
26.1786,1959,8,MAR,,
21.7015,1959,9,MAR,,
18.0638,1959,10,MAR,,
13.2091,1959,11,MAR,,
10.9832,1959,12,MAR,,
9.37102,1960,1,MAR,,
12.6942,1960,2,MAR,,
13.6912,1960,3,MAR,,
15.1724,1960,4,MAR,,
19.2311,1960,5,MAR,,
22.4825,1960,6,MAR,,
25.8423,1960,7,MAR,,
26.0834,1960,8,MAR,,
22.2252,1960,9,MAR,,
17.4217,1960,10,MAR,,
15.1668,1960,11,MAR,,
9.01473,1960,12,MAR,,
8.15848,1961,1,MAR,,
12.4235,1961,2,MAR,,
14.5156,1961,3,MAR,,
16.9425,1961,4,MAR,,
20.7654,1961,5,MAR,,
22.0541,1961,6,MAR,,
27.3515,1961,7,MAR,,
26.4866,1961,8,MAR,,
23.2413,1961,9,MAR,,
18.0169,1961,10,MAR,,
13.8075,1961,11,MAR,,
12.2399,1961,12,MAR,,
10.376,1962,1,MAR,,
9.40836,1962,2,MAR,,
12.3203,1962,3,MAR,,
15.6134,1962,4,MAR,,
19.9219,1962,5,MAR,,
22.2275,1962,6,MAR,,
26.2645,1962,7,MAR,,
27.4887,1962,8,MAR,,
23.578,1962,9,MAR,,
18.8824,1962,10,MAR,,
12.1364,1962,11,MAR,,
10.3903,1962,12,MAR,,
10.7329,1963,1,MAR,,
10.6533,1963,2,MAR,,
13.2169,1963,3,MAR,,
15.3087,1963,4,MAR,,
17.2288,1963,5,MAR,,
21.5786,1963,6,MAR,,
26.0232,1963,7,MAR,,
25.6663,1963,8,MAR,,
20.9199,1963,9,MAR,,
18.5859,1963,10,MAR,,
14.7718,1963,11,MAR,,
10.907,1963,12,MAR,,
9.34732,1964,1,MAR,,
11.6597,1964,2,MAR,,
13.6236,1964,3,MAR,,
13.9564,1964,4,MAR,,
21.5361,1964,5,MAR,,
22.771,1964,6,MAR,,
26.3005,1964,7,MAR,,
25.7634,1964,8,MAR,,
24.2221,1964,9,MAR,,
18.3281,1964,10,MAR,,
13.383,1964,11,MAR,,
8.76277,1964,12,MAR,,
8.65651,1965,1,MAR,,
9.94309,1965,2,MAR,,
14.0192,1965,3,MAR,,
14.4851,1965,4,MAR,,
20.5139,1965,5,MAR,,
23.5537,1965,6,MAR,,
25.1694,1965,7,MAR,,
25.4164,1965,8,MAR,,
20.3355,1965,9,MAR,,
17.5091,1965,10,MAR,,
13.3296,1965,11,MAR,,
10.6124,1965,12,MAR,,
11.311,1966,1,MAR,,
13.2463,1966,2,MAR,,
12.2653,1966,3,MAR,,
16.0439,1966,4,MAR,,
19.5614,1966,5,MAR,,
22.9587,1966,6,MAR,,
25.002,1966,7,MAR,,
26.2408,1966,8,MAR,,
23.0516,1966,9,MAR,,
16.8152,1966,10,MAR,,
11.1475,1966,11,MAR,,
9.47941,1966,12,MAR,,
9.43647,1967,1,MAR,,
10.3794,1967,2,MAR,,
13.825,1967,3,MAR,,
13.738,1967,4,MAR,,
18.5432,1967,5,MAR,,
21.749,1967,6,MAR,,
26.8905,1967,7,MAR,,
26.4234,1967,8,MAR,,
21.8731,1967,9,MAR,,
17.9494,1967,10,MAR,,
12.9546,1967,11,MAR,,
8.34703,1967,12,MAR,,
8.85347,1968,1,MAR,,
10.2615,1968,2,MAR,,
11.6881,1968,3,MAR,,
14.8933,1968,4,MAR,,
18.5726,1968,5,MAR,,
22.3928,1968,6,MAR,,
26.2693,1968,7,MAR,,
25.0746,1968,8,MAR,,
22.5999,1968,9,MAR,,
19.8057,1968,10,MAR,,
14.6615,1968,11,MAR,,
10.3169,1968,12,MAR,,
11.604,1969,1,MAR,,
12.2024,1969,2,MAR,,
14.1452,1969,3,MAR,,
13.7289,1969,4,MAR,,
18.6099,1969,5,MAR,,
21.76,1969,6,MAR,,
26.3447,1969,7,MAR,,
25.4935,1969,8,MAR,,
20.4695,1969,9,MAR,,
17.1569,1969,10,MAR,,
14.4307,1969,11,MAR,,
8.8854,1969,12,MAR,,
11.2725,1970,1,MAR,,
11.5666,1970,2,MAR,,
12.1584,1970,3,MAR,,
15.5607,1970,4,MAR,,
19.1191,1970,5,MAR,,
21.8288,1970,6,MAR,,
26.813,1970,7,MAR,,
26.0316,1970,8,MAR,,
23.1323,1970,9,MAR,,
17.3348,1970,10,MAR,,
14.3756,1970,11,MAR,,
9.32817,1970,12,MAR,,
10.0659,1971,1,MAR,,
10.5006,1971,2,MAR,,
11.2139,1971,3,MAR,,
13.4141,1971,4,MAR,,
15.6779,1971,5,MAR,,
21.2046,1971,6,MAR,,
25.0793,1971,7,MAR,,
25.497,1971,8,MAR,,
21.8104,1971,9,MAR,,
19.4765,1971,10,MAR,,
11.7768,1971,11,MAR,,
9.24561,1971,12,MAR,,
8.83698,1972,1,MAR,,
11.0748,1972,2,MAR,,
11.434,1972,3,MAR,,
14.6062,1972,4,MAR,,
17.2049,1972,5,MAR,,
19.9876,1972,6,MAR,,
25.2128,1972,7,MAR,,
24.1146,1972,8,MAR,,
20.5436,1972,9,MAR,,
18.0438,1972,10,MAR,,
13.6513,1972,11,MAR,,
9.04626,1972,12,MAR,,
8.59795,1973,1,MAR,,
9.74285,1973,2,MAR,,
12.283,1973,3,MAR,,
15.3777,1973,4,MAR,,
20.1096,1973,5,MAR,,
21.8185,1973,6,MAR,,
25.5667,1973,7,MAR,,
26.3668,1973,8,MAR,,
23.1639,1973,9,MAR,,
17.4768,1973,10,MAR,,
14.2618,1973,11,MAR,,
9.06274,1973,12,MAR,,
9.59654,1974,1,MAR,,
10.3773,1974,2,MAR,,
11.2338,1974,3,MAR,,
13.9612,1974,4,MAR,,
19.2939,1974,5,MAR,,
22.1121,1974,6,MAR,,
26.3706,1974,7,MAR,,
26.2289,1974,8,MAR,,
22.4096,1974,9,MAR,,
15.8913,1974,10,MAR,,
13.5783,1974,11,MAR,,
10.1105,1974,12,MAR,,
10.0002,1975,1,MAR,,
11.375,1975,2,MAR,,
11.9871,1975,3,MAR,,
14.318,1975,4,MAR,,
16.9328,1975,5,MAR,,
21.35,1975,6,MAR,,
27.5493,1975,7,MAR,,
26.9865,1975,8,MAR,,
21.3287,1975,9,MAR,,
18.2596,1975,10,MAR,,
12.5011,1975,11,MAR,,
10.0323,1975,12,MAR,,
8.8354,1976,1,MAR,,
10.1988,1976,2,MAR,,
11.8418,1976,3,MAR,,
13.0922,1976,4,MAR,,
17.2607,1976,5,MAR,,
22.8487,1976,6,MAR,,
26.0855,1976,7,MAR,,
26.5604,1976,8,MAR,,
22.5094,1976,9,MAR,,
16.974,1976,10,MAR,,
12.6615,1976,11,MAR,,
11.508,1976,12,MAR,,
9.88207,1977,1,MAR,,
11.7585,1977,2,MAR,,
14.4765,1977,3,MAR,,
17.1598,1977,4,MAR,,
17.9469,1977,5,MAR,,
21.516,1977,6,MAR,,
24.4243,1977,7,MAR,,
24.2356,1977,8,MAR,,
22.2354,1977,9,MAR,,
17.952,1977,10,MAR,,
12.9328,1977,11,MAR,,
11.6548,1977,12,MAR,,
9.64269,1978,1,MAR,,
12.8448,1978,2,MAR,,
13.6316,1978,3,MAR,,
14.9577,1978,4,MAR,,
17.3733,1978,5,MAR,,
20.9318,1978,6,MAR,,
26.7711,1978,7,MAR,,
25.2787,1978,8,MAR,,
23.9124,1978,9,MAR,,
17.6143,1978,10,MAR,,
13.6729,1978,11,MAR,,
12.4789,1978,12,MAR,,
11.7092,1979,1,MAR,,
11.9148,1979,2,MAR,,
12.2492,1979,3,MAR,,
15.0867,1979,4,MAR,,
19.2213,1979,5,MAR,,
22.5987,1979,6,MAR,,
26.1784,1979,7,MAR,,
25.8393,1979,8,MAR,,
23.3449,1979,9,MAR,,
17.042,1979,10,MAR,,
13.6755,1979,11,MAR,,
10.1634,1979,12,MAR,,
9.66334,1980,1,MAR,,
11.4947,1980,2,MAR,,
12.7694,1980,3,MAR,,
15.6108,1980,4,MAR,,
18.3476,1980,5,MAR,,
22.5023,1980,6,MAR,,
26.3348,1980,7,MAR,,
27.3868,1980,8,MAR,,
23.9553,1980,9,MAR,,
18.1246,1980,10,MAR,,
13.5982,1980,11,MAR,,
8.06922,1980,12,MAR,,
8.73304,1981,1,MAR,,
10.5156,1981,2,MAR,,
14.9485,1981,3,MAR,,
14.4215,1981,4,MAR,,
18.7431,1981,5,MAR,,
23.979,1981,6,MAR,,
25.7752,1981,7,MAR,,
24.9436,1981,8,MAR,,
23.0018,1981,9,MAR,,
19.3882,1981,10,MAR,,
15.5327,1981,11,MAR,,
12.0782,1981,12,MAR,,
10.1953,1982,1,MAR,,
11.3638,1982,2,MAR,,
13.7236,1982,3,MAR,,
15.4187,1982,4,MAR,,
19.183,1982,5,MAR,,
24.1459,1982,6,MAR,,
27.2141,1982,7,MAR,,
25.6904,1982,8,MAR,,
24.1085,1982,9,MAR,,
18.6567,1982,10,MAR,,
13.0563,1982,11,MAR,,
8.44216,1982,12,MAR,,
9.12981,1983,1,MAR,,
10.4956,1983,2,MAR,,
15.4537,1983,3,MAR,,
16.2243,1983,4,MAR,,
18.2655,1983,5,MAR,,
24.0469,1983,6,MAR,,
25.0849,1983,7,MAR,,
25.1619,1983,8,MAR,,
23.8176,1983,9,MAR,,
20.2785,1983,10,MAR,,
15.8885,1983,11,MAR,,
11.2143,1983,12,MAR,,
8.9194,1984,1,MAR,,
10.5195,1984,2,MAR,,
12.1259,1984,3,MAR,,
17.1779,1984,4,MAR,,
15.9727,1984,5,MAR,,
22.6143,1984,6,MAR,,
27.7651,1984,7,MAR,,
25.4471,1984,8,MAR,,
22.9652,1984,9,MAR,,
17.6971,1984,10,MAR,,
13.6862,1984,11,MAR,,
10.73,1984,12,MAR,,
8.37439,1985,1,MAR,,
12.742,1985,2,MAR,,
12.3229,1985,3,MAR,,
15.8348,1985,4,MAR,,
17.4489,1985,5,MAR,,
23.2024,1985,6,MAR,,
26.5165,1985,7,MAR,,
26.8398,1985,8,MAR,,
23.4605,1985,9,MAR,,
19.2601,1985,10,MAR,,
14.7715,1985,11,MAR,,
10.3653,1985,12,MAR,,
9.01103,1986,1,MAR,,
10.872,1986,2,MAR,,
12.2875,1986,3,MAR,,
13.6005,1986,4,MAR,,
20.7361,1986,5,MAR,,
21.9447,1986,6,MAR,,
26.349,1986,7,MAR,,
26.4351,1986,8,MAR,,
23.3598,1986,9,MAR,,
17.797,1986,10,MAR,,
13.0231,1986,11,MAR,,
9.478,1986,12,MAR,,
10.3319,1987,1,MAR,,
11.4813,1987,2,MAR,,
14.1148,1987,3,MAR,,
17.9184,1987,4,MAR,,
19.6386,1987,5,MAR,,
23.24,1987,6,MAR,,
25.393,1987,7,MAR,,
25.9927,1987,8,MAR,,
25.1908,1987,9,MAR,,
18.122,1987,10,MAR,,
13.8413,1987,11,MAR,,
11.908,1987,12,MAR,,
9.53053,1988,1,MAR,,
10.8797,1988,2,MAR,,
13.4905,1988,3,MAR,,
16.0121,1988,4,MAR,,
18.1481,1988,5,MAR,,
21.2661,1988,6,MAR,,
26.9217,1988,7,MAR,,
27.6511,1988,8,MAR,,
23.5736,1988,9,MAR,,
18.6497,1988,10,MAR,,
14.4655,1988,11,MAR,,
9.00866,1988,12,MAR,,
8.68521,1989,1,MAR,,
10.5913,1989,2,MAR,,
13.6525,1989,3,MAR,,
14.0253,1989,4,MAR,,
19.3004,1989,5,MAR,,
22.7348,1989,6,MAR,,
26.8251,1989,7,MAR,,
27.0092,1989,8,MAR,,
23.1119,1989,9,MAR,,
19.676,1989,10,MAR,,
14.4765,1989,11,MAR,,
12.8552,1989,12,MAR,,
8.48968,1990,1,MAR,,
12.6842,1990,2,MAR,,
14.5414,1990,3,MAR,,
14.442,1990,4,MAR,,
19.3587,1990,5,MAR,,
23.1743,1990,6,MAR,,
26.6962,1990,7,MAR,,
26.8731,1990,8,MAR,,
24.2814,1990,9,MAR,,
18.5104,1990,10,MAR,,
14.2755,1990,11,MAR,,
10.3001,1990,12,MAR,,
9.01209,1991,1,MAR,,
9.54711,1991,2,MAR,,
12.1409,1991,3,MAR,,
14.7506,1991,4,MAR,,
18.1477,1991,5,MAR,,
23.1514,1991,6,MAR,,
26.4713,1991,7,MAR,,
27.2535,1991,8,MAR,,
23.2958,1991,9,MAR,,
16.565,1991,10,MAR,,
13.4593,1991,11,MAR,,
10.8336,1991,12,MAR,,
8.92839,1992,1,MAR,,
10.8838,1992,2,MAR,,
12.1816,1992,3,MAR,,
15.6557,1992,4,MAR,,
19.7698,1992,5,MAR,,
20.5157,1992,6,MAR,,
25.832,1992,7,MAR,,
26.3394,1992,8,MAR,,
23.0715,1992,9,MAR,,
17.1105,1992,10,MAR,,
13.2411,1992,11,MAR,,
10.9604,1992,12,MAR,,
8.64221,1993,1,MAR,,
9.82839,1993,2,MAR,,
13.3701,1993,3,MAR,,
15.1107,1993,4,MAR,,
18.2871,1993,5,MAR,,
23.0409,1993,6,MAR,,
26.6258,1993,7,MAR,,
26.1464,1993,8,MAR,,
21.3146,1993,9,MAR,,
17.0704,1993,10,MAR,,
12.3839,1993,11,MAR,,
10.4471,1993,12,MAR,,
9.01531,1994,1,MAR,,
11.0733,1994,2,MAR,,
13.448,1994,3,MAR,,
15.3551,1994,4,MAR,,
19.9722,1994,5,MAR,,
24.1763,1994,6,MAR,,
28.029,1994,7,MAR,,
27.1113,1994,8,MAR,,
21.6138,1994,9,MAR,,
18.3425,1994,10,MAR,,
15.0108,1994,11,MAR,,
11.0158,1994,12,MAR,,
9.45103,1995,1,MAR,,
12.007,1995,2,MAR,,
13.4069,1995,3,MAR,,
14.8042,1995,4,MAR,,
21.6341,1995,5,MAR,,
22.7978,1995,6,MAR,,
26.702,1995,7,MAR,,
26.6587,1995,8,MAR,,
21.924,1995,9,MAR,,
19.4464,1995,10,MAR,,
16.1509,1995,11,MAR,,
12.4671,1995,12,MAR,,
11.5668,1996,1,MAR,,
10.5471,1996,2,MAR,,
12.5991,1996,3,MAR,,
16.0817,1996,4,MAR,,
19.1453,1996,5,MAR,,
23.4477,1996,6,MAR,,
26.6401,1996,7,MAR,,
25.6758,1996,8,MAR,,
21.7865,1996,9,MAR,,
18.2418,1996,10,MAR,,
14.3707,1996,11,MAR,,
11.5781,1996,12,MAR,,
11.2363,1997,1,MAR,,
12.8318,1997,2,MAR,,
14.279,1997,3,MAR,,
16.4891,1997,4,MAR,,
19.6221,1997,5,MAR,,
22.9637,1997,6,MAR,,
25.2617,1997,7,MAR,,
25.3479,1997,8,MAR,,
23.3123,1997,9,MAR,,
19.6099,1997,10,MAR,,
15.2919,1997,11,MAR,,
11.8816,1997,12,MAR,,
10.4786,1998,1,MAR,,
12.9536,1998,2,MAR,,
14.532,1998,3,MAR,,
16.2128,1998,4,MAR,,
18.1731,1998,5,MAR,,
23.9235,1998,6,MAR,,
27.1364,1998,7,MAR,,
27.1555,1998,8,MAR,,
23.1989,1998,9,MAR,,
18.1106,1998,10,MAR,,
15.2784,1998,11,MAR,,
9.79822,1998,12,MAR,,
9.59282,1999,1,MAR,,
9.45778,1999,2,MAR,,
12.7501,1999,3,MAR,,
17.0902,1999,4,MAR,,
21.0478,1999,5,MAR,,
23.9417,1999,6,MAR,,
26.7652,1999,7,MAR,,
26.6466,1999,8,MAR,,
22.597,1999,9,MAR,,
19.1662,1999,10,MAR,,
13.2029,1999,11,MAR,,
10.2358,1999,12,MAR,,
8.79007,2000,1,MAR,,
12.4355,2000,2,MAR,,
14.8203,2000,3,MAR,,
15.468,2000,4,MAR,,
19.5533,2000,5,MAR,,
24.3816,2000,6,MAR,,
26.9774,2000,7,MAR,,
27.1346,2000,8,MAR,,
23.325,2000,9,MAR,,
17.0183,2000,10,MAR,,
14.2473,2000,11,MAR,,
12.0527,2000,12,MAR,,
10.9267,2001,1,MAR,,
11.6291,2001,2,MAR,,
16.0977,2001,3,MAR,,
17.3873,2001,4,MAR,,
19.7804,2001,5,MAR,,
25.4955,2001,6,MAR,,
26.7779,2001,7,MAR,,
26.9478,2001,8,MAR,,
22.1187,2001,9,MAR,,
20.6182,2001,10,MAR,,
13.8766,2001,11,MAR,,
12.4837,2001,12,MAR,,
11.3909,2002,1,MAR,,
12.6768,2002,2,MAR,,
13.51,2002,3,MAR,,
15.4321,2002,4,MAR,,
19.1904,2002,5,MAR,,
23.9712,2002,6,MAR,,
26.2363,2002,7,MAR,,
25.1417,2002,8,MAR,,
23.1867,2002,9,MAR,,
20.2055,2002,10,MAR,,
15.0539,2002,11,MAR,,
12.7911,2002,12,MAR,,
9.31045,2003,1,MAR,,
10.8387,2003,2,MAR,,
15.0208,2003,3,MAR,,
16.1807,2003,4,MAR,,
21.1793,2003,5,MAR,,
25.0335,2003,6,MAR,,
27.3795,2003,7,MAR,,
27.2648,2003,8,MAR,,
24.4004,2003,9,MAR,,
18.6059,2003,10,MAR,,
13.9398,2003,11,MAR,,
10.8458,2003,12,MAR,,
10.1113,2004,1,MAR,,
11.5708,2004,2,MAR,,
13.1718,2004,3,MAR,,
15.6667,2004,4,MAR,,
17.4131,2004,5,MAR,,
24.2751,2004,6,MAR,,
27.1561,2004,7,MAR,,
27.1435,2004,8,MAR,,
23.9125,2004,9,MAR,,
19.9679,2004,10,MAR,,
13.3267,2004,11,MAR,,
10.2245,2004,12,MAR,,
7.95426,2005,1,MAR,,
8.52658,2005,2,MAR,,
14.1919,2005,3,MAR,,
17.3185,2005,4,MAR,,
22.0945,2005,5,MAR,,
24.4189,2005,6,MAR,,
26.8412,2005,7,MAR,,
27.3755,2005,8,MAR,,
23.2406,2005,9,MAR,,
19.9706,2005,10,MAR,,
14.0037,2005,11,MAR,,
10.826,2005,12,MAR,,
8.21002,2006,1,MAR,,
10.0815,2006,2,MAR,,
14.4818,2006,3,MAR,,
17.7317,2006,4,MAR,,
21.4885,2006,5,MAR,,
23.6017,2006,6,MAR,,
27.8981,2006,7,MAR,,
26.7979,2006,8,MAR,,
23.7336,2006,9,MAR,,
20.5762,2006,10,MAR,,
15.733,2006,11,MAR,,
10.1534,2006,12,MAR,,
10.3364,2007,1,MAR,,
12.7219,2007,2,MAR,,
13.4375,2007,3,MAR,,
15.0455,2007,4,MAR,,
19.339,2007,5,MAR,,
23.5568,2007,6,MAR,,
27.4805,2007,7,MAR,,
26.4559,2007,8,MAR,,
22.9718,2007,9,MAR,,
19.0298,2007,10,MAR,,
14.5787,2007,11,MAR,,
10.859,2007,12,MAR,,
10.5109,2008,1,MAR,,
12.141,2008,2,MAR,,
14.3555,2008,3,MAR,,
17.8823,2008,4,MAR,,
19.2204,2008,5,MAR,,
24.5465,2008,6,MAR,,
27.2376,2008,7,MAR,,
27.3679,2008,8,MAR,,
22.6766,2008,9,MAR,,
17.2078,2008,10,MAR,,
11.7573,2008,11,MAR,,
9.6246,2008,12,MAR,,
8.82887,2009,1,MAR,,
10.7784,2009,2,MAR,,
13.7895,2009,3,MAR,,
15.3908,2009,4,MAR,,
20.7045,2009,5,MAR,,
24.0489,2009,6,MAR,,
28.0573,2009,7,MAR,,
27.2715,2009,8,MAR,,
21.5843,2009,9,MAR,,
20.7688,2009,10,MAR,,
16.3181,2009,11,MAR,,
13.3163,2009,12,MAR,,
11.1444,2010,1,MAR,,
13.3594,2010,2,MAR,,
14.808,2010,3,MAR,,
18.0115,2010,4,MAR,,
19.7493,2010,5,MAR,,
23.2667,2010,6,MAR,,
27.9019,2010,7,MAR,,
28.0311,2010,8,MAR,,
24.4031,2010,9,MAR,,
18.4645,2010,10,MAR,,
14.6968,2010,11,MAR,,
12.8026,2010,12,MAR,,
11.1609,2011,1,MAR,,
10.6001,2011,2,MAR,,
12.9125,2011,3,MAR,,
17.7261,2011,4,MAR,,
20.7233,2011,5,MAR,,
24.0697,2011,6,MAR,,
26.9658,2011,7,MAR,,
27.2353,2011,8,MAR,,
24.0591,2011,9,MAR,,
19.5098,2011,10,MAR,,
13.9285,2011,11,MAR,,
10.4396,2011,12,MAR,,
9.03478,2012,1,MAR,,
8.30048,2012,2,MAR,,
13.4204,2012,3,MAR,,
14.8097,2012,4,MAR,,
21.8342,2012,5,MAR,,
24.6533,2012,6,MAR,,
27.4981,2012,7,MAR,,
28.2073,2012,8,MAR,,
23.6712,2012,9,MAR,,
19.5058,2012,10,MAR,,
15.1119,2012,11,MAR,,
11.0656,2012,12,MAR,,
10.1836,2013,1,MAR,,
10.9201,2013,2,MAR,,
14.3833,2013,3,MAR,,
17.1428,2013,4,MAR,,
18.8485,2013,5,MAR,,
23.8388,2013,6,MAR,,
26.818,2013,7,MAR,,
27.5021,2013,8,MAR,,
22.3498,2013,9,MAR,,
19.4738,2013,10,MAR,,
14.3453,2013,11,MAR,,
10.5611,2013,12,MAR,,
10.3945,2014,1,MAR,,
11.6029,2014,2,MAR,,
13.3701,2014,3,MAR,,
17.6995,2014,4,MAR,,
21.7926,2014,5,MAR,,
23.4886,2014,6,MAR,,
26.5306,2014,7,MAR,,
27.102,2014,8,MAR,,
23.9033,2014,9,MAR,,
20.7174,2014,10,MAR,,
14.7728,2014,11,MAR,,
10.4372,2014,12,MAR,,
9.1919,2015,1,MAR,,
9.97081,2015,2,MAR,,
13.4332,2015,3,MAR,,
17.914,2015,4,MAR,,
22.3531,2015,5,MAR,,
24.2886,2015,6,MAR,,
28.0524,2015,7,MAR,,
26.9777,2015,8,MAR,,
22.696,2015,9,MAR,,
19.8876,2015,10,MAR,,
15.0606,2015,11,MAR,,
12.5464,2015,12,MAR,,
24.1154,1901,1,NAM,,
23.6134,1901,2,NAM,,
22.5145,1901,3,NAM,,
20.4616,1901,4,NAM,,
16.7154,1901,5,NAM,,
14.3665,1901,6,NAM,,
13.855,1901,7,NAM,,
16.0451,1901,8,NAM,,
18.7671,1901,9,NAM,,
21.2996,1901,10,NAM,,
22.793,1901,11,NAM,,
23.8435,1901,12,NAM,,
23.7265,1902,1,NAM,,
23.4792,1902,2,NAM,,
22.375,1902,3,NAM,,
20.3359,1902,4,NAM,,
17.1219,1902,5,NAM,,
14.054,1902,6,NAM,,
14.1601,1902,7,NAM,,
15.7634,1902,8,NAM,,
18.7804,1902,9,NAM,,
21.3402,1902,10,NAM,,
22.5544,1902,11,NAM,,
24.0892,1902,12,NAM,,
24.1518,1903,1,NAM,,
23.5723,1903,2,NAM,,
22.6996,1903,3,NAM,,
20.4721,1903,4,NAM,,
16.8489,1903,5,NAM,,
14.0012,1903,6,NAM,,
14.0189,1903,7,NAM,,
15.8042,1903,8,NAM,,
18.9174,1903,9,NAM,,
21.2342,1903,10,NAM,,
22.6779,1903,11,NAM,,
23.9071,1903,12,NAM,,
23.739,1904,1,NAM,,
23.2164,1904,2,NAM,,
22.2188,1904,3,NAM,,
20.141,1904,4,NAM,,
16.7287,1904,5,NAM,,
14.3199,1904,6,NAM,,
14.0767,1904,7,NAM,,
15.6775,1904,8,NAM,,
18.7956,1904,9,NAM,,
21.3495,1904,10,NAM,,
22.9537,1904,11,NAM,,
23.4785,1904,12,NAM,,
24.095,1905,1,NAM,,
23.3955,1905,2,NAM,,
22.3299,1905,3,NAM,,
20.3497,1905,4,NAM,,
16.7888,1905,5,NAM,,
14.0983,1905,6,NAM,,
14.2164,1905,7,NAM,,
15.5953,1905,8,NAM,,
